User Name,body,created_at,id,sentiment,symbol,username
Philip Cardwell,$AAPL I bought 10 Jan 19th 2018 $140 calls at $19.40,2017-08-04T16:51:08Z,91032409,Bullish,AAPL,WSNA
Alpha Man,$ATVI analyst upgrade?,2017-08-04T16:51:17Z,91032435,Bearish,ATVI,PureAlphaSV
Vania,$amzn $ctrl amazing mind blowing beat,2017-08-04T16:51:17Z,91032436,Bullish,AMZN,VaniaK
Tasergunn,$BABA I think a buy algo is in order,2017-08-04T16:51:21Z,91032448,Bullish,BABA,Tasergunn
Alpha Man,$ATVI analyst got the wrong idea with 78 PT,2017-08-04T16:51:33Z,91032487,Bearish,ATVI,PureAlphaSV
Umer,$ATVI Relax. Its the market f*kin with you! Average down. its very oversold atm!,2017-08-04T16:51:43Z,91032523,Bullish,ATVI,Umr1
Alpha Man,$ATVI 78 price target on ATVI what a joke,2017-08-04T16:51:50Z,91032547,Bearish,ATVI,PureAlphaSV
Vania,$amzn should buy out these for their drone logistics $i and $ctrl,2017-08-04T16:52:23Z,91032658,Bullish,AMZN,VaniaK
Alpha Man,$ATVI I will just short more above 62,2017-08-04T16:52:31Z,91032680,Bearish,ATVI,PureAlphaSV
Bryan Brain,"$FB MACD ready to cross over bearish, brick wall at $170 just can&#39;t stay above only one direction to go down!!",2017-08-04T16:53:28Z,91032856,Bearish,FB,bryanbrain
Gustavo Ortega Gomez,$FB  Nearly two-weeks into a “selloff” and we have fallen little more than a handful of S&amp;P 500 and NASDAQ points. If we were standing ....,2017-08-04T16:54:08Z,91032972,Bullish,FB,EagleOfWallStreet
Gustavo Ortega Gomez,"$FB ..at the edge of a precipice, the last two-weeks of selling would have fed on itself and we would already be dramatically lower.",2017-08-04T16:54:51Z,91033089,Bullish,FB,EagleOfWallStreet
Gustavo Ortega Gomez,"$FB If the bears couldn’t break this market by now, then they are not going to break it",2017-08-04T16:56:03Z,91033318,Bullish,FB,EagleOfWallStreet
buy JNUG,"@EyeKnowSomething Sir, we&#39;re talking about $SQ, not $AAPL",2017-08-04T16:56:05Z,91033327,Bullish,AAPL,bagholding_till_death
Blake Sawyer,$F Watching grass grow would be faster than watching $F go up lol. Guess I&#39;ll be here a while.,2017-08-04T16:56:16Z,91033366,Bullish,F,ShakeandBlake98
Rob C,$BABA Most Shorted stock in the Market &amp; we know ER is going to beat. I think any dips are a chance to keep adding. More Shorts will cover,2017-08-04T16:57:03Z,91033537,Bullish,BABA,GoodNewsBull
Alpha Man,$ATVI only reason this is going up is because of analyst upgrade.. will fade into eod..,2017-08-04T16:57:15Z,91033590,Bearish,ATVI,PureAlphaSV
Ken,$ATVI another upgrade. I have made 3 small buys today. I&#39;m very patient..,2017-08-04T16:57:28Z,91033627,Bullish,ATVI,mmastocks
Kirby,$ABX i bailed out at 16.66,2017-08-04T16:58:53Z,91033909,Bearish,ABX,Crom5775
bubbleburster,$AAPL $AMZN $GOOG MAX DOWNSIDE RISK AAPL 150 AMZN 950 GOOG 900,2017-08-04T16:59:06Z,91033948,Bullish,AAPL,bubbleburster
888,$AAPL classic case of options decay and burn. Feel the pain? Gamblers ya all need some help.,2017-08-04T17:00:20Z,91034178,Bearish,AAPL,CoveredCaller
888,"$AAPL MM&#39;s called it out, Burn notice issued",2017-08-04T17:00:53Z,91034294,Bearish,AAPL,CoveredCaller
AlpacaAlerts,$F red today w/ 3 🐻 signals like engulfing. Sup/Res=10.76/11.03. Wanna short? https://goo.gl/Tz96yu,2017-08-04T17:01:04Z,91034334,Bearish,F,AlpacaAlerts
Alpha Man,$ATVI sell it offff,2017-08-04T17:01:48Z,91034485,Bearish,ATVI,PureAlphaSV
John Duda,$AAPL That&#39;s it for today!!! Nice keep going lower so I can buy even more ahead of the dividend!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,2017-08-04T17:02:16Z,91034575,Bearish,AAPL,JDuda
Sancramer,$DIS 110 by end of Next week,2017-08-04T17:02:37Z,91034639,Bullish,DIS,sancramer
NoneYoBusiness,$ATVI Patience... wish I would&#39;ve had more of it when I first started trading. Remember guys If you don&#39;t sell you wont lose.,2017-08-04T17:02:50Z,91034671,Bullish,ATVI,Gamejunky
pasta,$AMZN buy order 950,2017-08-04T17:02:56Z,91034688,Bullish,AMZN,PastaGainz_Jr
TraderTim,"How bad will $ADP wind up #AckmanEffect $HLF $VRX $CMG 
http://therealbillackman.com/",2017-08-04T17:03:48Z,91034848,Bearish,ADP,32Trades
Jimmy Swink,$AMZN $1000 PRINT BY CLOSE.,2017-08-04T17:03:48Z,91034845,Bullish,AMZN,jimmyswink
AvatarL,$NVTA long #Nvta should have growth comparable to $NVDA $AMD who knows maybe even $AMZN probably not that GR8 but,2017-08-04T17:04:13Z,91034912,Bullish,AMZN,1V8
Antonio Simone,$F got in sub $11 with very little. Great value in this long!,2017-08-04T17:04:37Z,91034992,Bullish,F,antoniojohnson
Craig Spicer,$ATVI Getting back in on this dip. Amazing company with awesome games.,2017-08-04T17:05:01Z,91035059,Bullish,ATVI,Voogle11
John Duda,$AAPL GREEN TO RED TECHNOLOGY!!! Awesome!!!,2017-08-04T17:05:17Z,91035094,Bearish,AAPL,JDuda
Alpha Man,$ATVI weeeeeee so easy,2017-08-04T17:05:19Z,91035101,Bearish,ATVI,PureAlphaSV
Bryan Brain,"$FB $AAPL $SPY $XLK $QQQ running on fumes, low bull volume! watch out for the dump before end of day.",2017-08-04T17:06:44Z,91035369,Bearish,AAPL,bryanbrain
Philip Cardwell,$AAPL bought 100 8/4 155 calls at 1.00,2017-08-04T17:07:17Z,91035482,Bullish,AAPL,WSNA
Thankfulness,"$AMZN Wall Street keeps trying shorting this at $987.35, they are SOOOO TRANSPARENT ...those frauds. That&#39;s why you BUY here",2017-08-04T17:07:19Z,91035492,Bullish,AMZN,Thankfulness
usiv,$GS pump pump,2017-08-04T17:07:25Z,91035517,Bullish,GS,usiv
Matt Scin,"$AAPL Beyond cheap, and I am also buying hand over fist",2017-08-04T17:07:25Z,91035516,Bullish,AAPL,Lazio1982
Bryan Brain,$FB Rejected by VWAP!,2017-08-04T17:07:37Z,91035563,Bearish,FB,bryanbrain
Peace and Love,$SNAP is cheap compared to $TWTR and $FB hasn&#39;t been corrupted by politicians,2017-08-04T17:08:11Z,91035663,Bullish,FB,muchlove
Austin Henderson,$FB really can&#39;t believe people think this stock is anything but,2017-08-04T17:08:40Z,91035761,Bullish,FB,amhfarm
Bryan Brain,$SNAP is out performing $FB today LOL what a bubble!,2017-08-04T17:08:59Z,91035820,Bearish,FB,bryanbrain
Kirk Fogarty,$ATVI Should rebound nicely next week,2017-08-04T17:09:16Z,91035884,Bullish,ATVI,kslice
Thankfulness,"$AMZN $AAPL stop being soggy, WAKE UP! You&#39;re the 2 contenders for trillion dollar companies. Let&#39;s Goooo!",2017-08-04T17:12:03Z,91036344,Bullish,AAPL,Thankfulness
Alpha Man,$ATVI this is the most pathetic thing I&#39;ve ever seen,2017-08-04T17:12:21Z,91036395,Bearish,ATVI,PureAlphaSV
GARRY LAM,$GILD goes back down to 65 where it&#39;s belong.,2017-08-04T17:12:30Z,91036419,Bearish,GILD,BullYa
Anthony Jones,$ATVI I normally don&#39;t bash stocks but I did earlier on this one. But long term this is a excellent investment. COD and overwatch are gold,2017-08-04T17:12:52Z,91036486,Bullish,ATVI,IamJ0NES
Anthony Bahar,$AAPL power hour to 158 who&#39;s with me lmao,2017-08-04T17:14:13Z,91036735,Bullish,AAPL,NASDboy
Gordon Stoun,$FB shorted 169.4,2017-08-04T17:14:19Z,91036753,Bearish,FB,gordonstoun
Katzung,$COST That 151--&gt;161 move was amazing &amp; quick. I got in at 152 &amp; got out at 156.80. Made a decent profit but had seller&#39;s remorse for 2days.,2017-08-04T17:14:38Z,91036816,Bullish,COST,Katzung
JB,$BAC this looks like it could smash through 25 at any time.  Clear sailing to 26 if it clears 25.20 IMO,2017-08-04T17:14:51Z,91036864,Bullish,BAC,JB4040
Bryan Brain,"not even $AAPL can hold onto it&#39;s gains, looks like a correction is coming! SELL SELL SELL !!!!",2017-08-04T17:14:51Z,91036863,Bearish,AAPL,bryanbrain
Brian Brown,$FB Network with other investors on socialwallstreet.com,2017-08-04T17:15:03Z,91036899,Bullish,FB,brianbrown2634
CaliforniaBoy,$GILD buying volume coming in! May close at 74 today! Added 100 shares more,2017-08-04T17:15:21Z,91036955,Bullish,GILD,CaliforniaBoy
rg,$BABA I&#39;m long but not good when a co pushes date back..hopefully it&#39;s a blowout and longs will prosper,2017-08-04T17:15:28Z,91036976,Bullish,BABA,rtg
Options Pharaoh,Bought $BAC Aug 18 25 Calls at $0.29,2017-08-04T17:15:30Z,91036982,Bullish,BAC,Option_Pharaoh
Matt,"$AMZN CNBC blasting bear articles all over the place now.  It&#39;s obvious they&#39;re short AMZN today, so let&#39;s rip them a new one",2017-08-04T17:15:48Z,91037034,Bullish,AMZN,TheGovernment
Gustavo Ortega Gomez,$FB The economy continues at a slowly but steady pace and the 2Q was good for must of the American companies. There&#39;s no reason to sell.,2017-08-04T17:15:54Z,91037057,Bullish,FB,EagleOfWallStreet
Brian Brown,$AAPL come networkwith other investors on socialwallstreet.com and let&#39;s get $$,2017-08-04T17:15:56Z,91037060,Bullish,AAPL,brianbrown2634
Bryan Brain,$FB SELL SELL SELL !!!! Don&#39;t be a bag holder !!!!,2017-08-04T17:17:14Z,91037295,Bearish,FB,bryanbrain
GR3G N3/-\T3,@ShakeandBlake98 buy more shares hold them collect the dividend long $F,2017-08-04T17:19:05Z,91037603,Bullish,F,greg555
Maston Jackson,$F $KR. Analysts get paid to have an opinion. It doesn&#39;t have to be right or wrong. $F &amp; $KR get paid because they make money!,2017-08-04T17:19:57Z,91037762,Bullish,F,mastonj
Anthony Bahar,$GS LMAO! 225 calls before close yesterday .59 😂😂😂,2017-08-04T17:19:59Z,91037772,Bullish,GS,NASDboy
KJ,"$F buying this, $GM and $TM",2017-08-04T17:20:04Z,91037791,Bullish,F,KJJ773
zee,$BRK.B love this stock,2017-08-04T17:23:04Z,91038330,Bullish,BRK.B,InvestorBass
Dee philips,$BA new trade war to be annouced,2017-08-04T17:23:20Z,91038371,Bearish,BA,Summer2017
Khaled Royalty,$COST retest 150 ? maybe a year or two from now.. on the way to 170 analaysts targets next week,2017-08-04T17:24:18Z,91038526,Bullish,COST,kiskorass
John Butler,$SNAP any1thoughts Najarian usual crooked pump on $GS and $Snap ?he mayb out already wit nice profit on pump;holds 1 he can say he in still,2017-08-04T17:24:23Z,91038542,Bearish,GS,LuvShortLong
Jameson,$BRK-B 180.,2017-08-04T17:24:26Z,91038553,Bullish,BRK.B,Bullish_Investor
Daniel Kramarev,"$HD its gonna hit 160 soon and august earnings gonna brake the 160 up to 170+ buy long and chill HD is a grate stock to own,",2017-08-04T17:24:51Z,91038618,Bullish,HD,Elite_Dan
Kaipo,$BIDU potential double top on daily chart &amp; gravestone doji,2017-08-04T17:25:35Z,91038754,Bearish,BIDU,kaluhiokalani71
Dee philips,$CAT new trade war to be unleashed,2017-08-04T17:25:50Z,91038795,Bearish,CAT,Summer2017
D,$DIS pro tip: always do the opposite of what ST users say. I&#39;m going long. #viableinvestmentthesis,2017-08-04T17:28:01Z,91039253,Bullish,DIS,danielplainview
rahagar,$IAI could be looking good for higher. Top holdings $GS $MS $SCHW  are looking good.,2017-08-04T17:28:46Z,91039407,Bullish,GS,rahagar
jim,$ETRM Pull up a chair and read this $MDT $GSK $GOOG http://iopscience.iop.org/article/10.1088/1741-2552/aa8239/pdf,2017-08-04T17:29:35Z,91039567,Bullish,GOOG,phatso
Ray,$AAL DJ Transports bounced off 200DMA and now above 100DMA; transports oversold; up for a couple of weeks,2017-08-04T17:31:47Z,91039988,Bullish,AAL,Arcuem
Marcelus Blackstone,$ABX will see 20 before it sees 15. One day pullback nothing to see here..,2017-08-04T17:33:20Z,91040267,Bullish,ABX,Hedge_Hogg
Bob,$VIAB ConT  ent Is King. At These Levels The Big Boys Might Want Viacom Portfolio Of Brands $DIS $CBS $CMCSA $VZ $T http://files.shareholder.com/downloads/VIA-B/4928651743x0x952465/78426193-E813-4884-B2CB-1DFAA2F7D154/VIA.2017.08.03_Earnings_Release_r98.pdf,2017-08-04T17:33:24Z,91040278,Bullish,CBS,HarvardGrad
Derek Gribble,"$COST wmt is amazon proof but Costco is not, dead money.",2017-08-04T17:34:14Z,91040447,Bearish,COST,Windtrader2040
zee,$BRK.B here comes 180,2017-08-04T17:34:15Z,91040449,Bullish,BRK.B,InvestorBass
Rob C,"$BABA As per everyday since the IPO, Buyers always wait to come in later in the day. Until then its just HFT day trading &amp; MM shaking trees",2017-08-04T17:35:04Z,91040611,Bullish,BABA,GoodNewsBull
Vania,$GOOG $FB ARE BUSY IN OTHER APPS $AMZN IS DIVERSIFYING $WFM $S $CTRL $I BEZOS IS CRUSHING THE WORLD WITH STRATEGIC SECTOR MOVES,2017-08-04T17:36:08Z,91040801,Bullish,GOOG,VaniaK
chalky,$CRM&#39;s inevitable dismemberment of desk.com will be great for $ZEN,2017-08-04T17:36:27Z,91040852,Bullish,CRM,chalkyteef
Marc Holzby,$AMAT. Will have another record revenue earnings beat. Hold this sucker for many years till early retirement. Will be 75 down the road,2017-08-04T17:39:00Z,91041371,Bullish,AMAT,Giants2017
John Duda,$AAPL The short bus gonna roll over 😂😂😂,2017-08-04T17:42:03Z,91041934,Bullish,AAPL,JDuda
Bryan Brain,$FB $AAPL $SPY $XLK $QQQ Equities in correction mode thru August,2017-08-04T17:43:12Z,91042171,Bearish,AAPL,bryanbrain
Jack,$ATVI Last time buying more at $61.30...go back above $62 where you belong. Best of breed,2017-08-04T17:44:59Z,91042533,Bullish,ATVI,taoofsteve
D,"$SNAP $GOOG is awful with social stuff, always late to the party... Just like google+ trying to take on $fb",2017-08-04T17:45:39Z,91042693,Bullish,GOOG,Algorythmic
paheli04,$ATVI Weekly chart is still intact. For the week stock is down by $.06. 40Day EMA is $59.82. Buying pressure will soon squeeze short sellers,2017-08-04T17:46:09Z,91042789,Bullish,ATVI,paheli04
Vania,IS $AMZN AFTER $I $S $GSAT ?!,2017-08-04T17:46:21Z,91042827,Bullish,AMZN,VaniaK
bubbleburster,$AAPL $AMZN $GOOG low risk stocks AAPL max risk 150; AMZN max risk 950; GOOG max risk 900,2017-08-04T17:46:39Z,91042884,Bullish,AAPL,bubbleburster
Eric,$ALXN dont say i didnt warn you all when this tanks,2017-08-04T17:47:06Z,91042965,Bearish,ALXN,eamac2004
Loadsamoney,$ATVI 2$ in EPS ain&#39;t gonna cut it. Mgmt pay needs to go down,2017-08-04T17:47:41Z,91043099,Bearish,ATVI,FourTwentyZero
Brandon Mangold,"@traderbx 5X forward P/E &amp; 0.6 B/V. They ripped the band aide off this 1/4, they unloaded all the bad news at once likely to hurt $AGN",2017-08-04T17:47:50Z,91043134,Bullish,AGN,bmangold
NYkidd,$ATVI that CNBC article couldn&#39;t be anymore on point with this,2017-08-04T17:47:50Z,91043133,Bullish,ATVI,NYkidd
Brandon Mangold,$TEVA  5X forward P/E &amp; 0.6 B/V. They ripped the band aide off this 1/4 &amp; unloaded all the bad news at once likely to hurt $AGN,2017-08-04T17:48:16Z,91043224,Bullish,AGN,bmangold
Vania,QUEEN OF SMARTHOMES AND IOT $CTRL .... HMMMM EITHER OF THESE TWO KINGS OF SMART HOMES AND IOT $AMZN OR $AAPL OR $GOOG CRAZY ABOUT $CTRL ?!,2017-08-04T17:49:21Z,91043435,Bullish,AAPL,VaniaK
bubbleburster,$AAPL $AMZN $GOOG next week targets AAPL 165 AMZN 1100 GOOG 1000,2017-08-04T17:49:52Z,91043534,Bullish,AAPL,bubbleburster
Vania,CAN $S BE A LOYAL LOVER OF $TMUS OR $T OR $VZ OR SECRET BFFs $AMZN or $GOOG ?!,2017-08-04T17:50:48Z,91043704,Bullish,AMZN,VaniaK
Thankfulness,$ATVI I&#39;m thinking of adding here.,2017-08-04T17:51:00Z,91043746,Bullish,ATVI,Thankfulness
PB316,$fb My regret is NOT having enough funds to buy this damn dip,2017-08-04T17:51:02Z,91043753,Bullish,FB,PB316
Brad Roshto,$AMZN   Whoever bought this at 1083 must be ready to do a swan dive. Perfect short from the earnings pump.,2017-08-04T17:51:03Z,91043759,Bearish,AMZN,broshto
zee,$BRK.B what a great day for this stock. Up $20 today,2017-08-04T17:51:42Z,91043874,Bullish,BRK.B,InvestorBass
Bryan Brain,"$FB could flush back to $150 by end of year, definitely won&#39;t close above $175 between now and December 2017",2017-08-04T17:51:49Z,91043898,Bearish,FB,bryanbrain
ChinaHandle,$TAL Triple top breakout for TAL as it gains more than any other Chinese stock this year.  $BABA $BIDU $BITA $JD $VIPS $EDU $MOMO $CTRP $YY,2017-08-04T17:52:26Z,91044012,Bullish,BABA,ChinaHandle
Kim,"$AAPL 
D&#39;ya think Sherri Scribner is still sticking to her $125 prediction for Apple ?Doesn&#39;t say much for Deutsche Bank if she is  😊",2017-08-04T17:52:27Z,91044020,Bullish,AAPL,kimsky5
bubbleburster,$AAPL $AMZN $GOOG safest big techs by market capitalization,2017-08-04T17:52:28Z,91044016,Bullish,AAPL,bubbleburster
Thankfulness,"$AMZN ignore @broshto -- he&#39;s desperate cuz he&#39;s shorting this beast, and in for a world of hurt.",2017-08-04T17:52:39Z,91044048,Bullish,AMZN,Thankfulness
nik rama,$ATVI late day rally 70+ next week!,2017-08-04T17:52:47Z,91044068,Bullish,ATVI,nikrama
Bryan Brain,$FB on the verge of a bearish MACD cross and with no bull volume showing up today next week could be painful for bulls to watch.,2017-08-04T17:52:58Z,91044107,Bearish,FB,bryanbrain
Vania,$SNAP GETTING CRUSHED BY $FB $GOOG $5- IS NOT THAT FAR,2017-08-04T17:53:22Z,91044193,Bearish,FB,VaniaK
Vinny Gambini aka TL LeBlanc,"$GS 16,590 calls trading at SEPT 250 strike w/ OI = 9,396",2017-08-04T17:54:02Z,91044296,Bullish,GS,Cousin_Vinny
pasta,$AMZN buying high always works it went from 1080 to 986 very bullish,2017-08-04T17:54:39Z,91044407,Bullish,AMZN,PastaGainz_Jr
Bryan Brain,$FB yah keep dreaming that this will continue higher lol where are the buyers at this level??,2017-08-04T17:54:43Z,91044421,Bearish,FB,bryanbrain
Options Pharaoh,"$ATVI in down pattern, resistance at $61.26. Holding long position through weekend. May add more if resistance holds.",2017-08-04T17:54:55Z,91044456,Bullish,ATVI,Option_Pharaoh
Lindsee hunter,$AAPL maybe 160 next week 🙄,2017-08-04T17:55:10Z,91044503,Bullish,AAPL,lindsee123
Nick Darlington,$AAPL choooochoooooo 🚂,2017-08-04T17:55:21Z,91044542,Bullish,AAPL,nickdarlington
Bryan Brain,"$FB $AAPL $SPY $XLK $QQQ not even a stellar jobs report can save this market, where&#39;d all the buyers go??",2017-08-04T17:55:29Z,91044574,Bearish,AAPL,bryanbrain
Vinny Gambini aka TL LeBlanc,"$GS 60min w/ 16,590 250 Calls trading looking springy https://theclosingprint.com swing long post-EPS in trading rm",2017-08-04T17:55:58Z,91044669,Bullish,GS,Cousin_Vinny
Terry Patrick,"$SNAP bulls are trying to climb a slippery mountain on this stock. $GOOG is now clearly a direct competitor, not a potential buyer. $5 stock",2017-08-04T17:55:58Z,91044668,Bearish,GOOG,Learn_2_Earn
Robert shemanski,$FB cause apple at all time highs they sell off to a point to a new higher low thats bullish flag not bearish,2017-08-04T17:57:24Z,91044919,Bullish,FB,robertshemanski
Les Ois Sauvage,$GOOG 2nd day of consolidation. Look to start ramping up next week. Same for $AMZN. Looking to see $GOOG at 950-960 next week $AMZN at 1030,2017-08-04T17:58:07Z,91045050,Bullish,AMZN,Roioption
Eric Oneil,$AAPL watch the next gyration. Going to be Red. Jobs can&#39;t save stock tech  bubble,2017-08-04T17:59:32Z,91045286,Bearish,AAPL,ProjectOracle
Brian Kelly,$DIS bought more on this dip,2017-08-04T18:00:03Z,91045397,Bullish,DIS,NotreDameGuy
Howypowie,$ATVI wish I have more money to buy right now. Super confident with this investment into year-end.,2017-08-04T18:01:20Z,91045639,Bullish,ATVI,howypowie
Jess,$GOOG just saw dowjones reporting google developing snapchat-type media content ???,2017-08-04T18:01:46Z,91045726,Bullish,GOOG,PapabearsBack
zee,$BRK.B this is amazing wow!,2017-08-04T18:02:27Z,91045831,Bullish,BRK.B,InvestorBass
Mark Litwin,"The same buys for exactly the same reason - $TAL, $CNA,$SYX, $DLPH, $FOXF",2017-08-04T18:02:36Z,91045849,Bullish,DLPH,MarkLitwin
Stacie Storm,$HUSA some day this company will hang out with $eog $hes $apa $fmsa.,2017-08-04T18:02:44Z,91045866,Bullish,EOG,Buxomblonde2008
Chunky,$ATVI what&#39;s a good entry at this point?,2017-08-04T18:03:36Z,91046009,Bullish,ATVI,chunky_monkey557
"Richard ""Dick""",$AMZN bottomed...took calls for next week,2017-08-04T18:03:47Z,91046048,Bullish,AMZN,razarEndersShadow
InvestorPlace,3 Bank Stocks Getting a Big Boost From July&#39;s Jobs Bonanza $BAC $MS $JPM - http://investorplace.com/2017/08/3-bank-stocks-big-boost-jobs-bac-ms-jpm,2017-08-04T18:05:53Z,91046414,Bullish,BAC,InvestorPlace
Brad Roshto,$AMZN  The plumber should be showing up any moment.,2017-08-04T18:06:27Z,91046509,Bearish,AMZN,broshto
Daedal,$COTY Close to adding after making some sales above $20.,2017-08-04T18:06:36Z,91046536,Bullish,COTY,Daedal
Jess,$GOOGL just saw dowjones reporting google developing snapchat-type media content ??? This was reported on Benzinga,2017-08-04T18:06:38Z,91046543,Bullish,GOOGL,PapabearsBack
Dhruv G,$DLPH get in now or wait for a minor market correction?,2017-08-04T18:07:36Z,91046721,Bullish,DLPH,dhruv_g2
Patrick O,$ATVI this is a great entry point here. doubling down,2017-08-04T18:08:23Z,91046875,Bullish,ATVI,shaneo
Bob,$VIAB Reuters| Viacom Is Up For Sale!!! $CBS  $CMCSA $T $DIS $AMZN $NFLX https://www.google.com/amp/mobile.reuters.com/article/amp/idUSKBN1AK1N7,2017-08-04T18:08:26Z,91046883,Bullish,AMZN,HarvardGrad
Lino,$AMZN In response to broshto.....,2017-08-04T18:08:31Z,91046901,Bullish,AMZN,lino412
baruchthoughts,@sales_js will be. Makes good for hardware orientated comps like $CSCO to keep whole vertical into play in IoT world.,2017-08-04T18:08:49Z,91046971,Bullish,CSCO,baruchthoughts
Robert shemanski,$FB bryanbrains read the alpha article i told you this is healthy price movement read article understand why fb will go higher,2017-08-04T18:09:40Z,91047110,Bullish,FB,robertshemanski
Abdallah Bekhit,$AAPL i believe she&#39;s gonna hit 156.5 again today if not 156.8 .. i hope !,2017-08-04T18:10:27Z,91047266,Bullish,AAPL,bekhit
baytrader,$AMD $GS holds 23% of AMD,2017-08-04T18:11:25Z,91047444,Bullish,GS,baytarder
Craig Spicer,$ATVI I&#39;m pretty disappointed with myself for not adding at 61.30. We may never see it again.,2017-08-04T18:11:40Z,91047496,Bullish,ATVI,Voogle11
Bryan Brain,$FB Robert sounds worried... can&#39;t blame him if he&#39;s buying up here at the top!,2017-08-04T18:12:56Z,91047730,Bearish,FB,bryanbrain
Scott,$XXII why have t CNBC picked this up yet.  Has anyone tweeted them. ? Or $FB them,2017-08-04T18:13:08Z,91047764,Bullish,FB,ChiefLittleTurtle
Khaled Royalty,$COST monday will look like $GPRO today,2017-08-04T18:13:43Z,91047864,Bullish,COST,kiskorass
Sang Lucci,"The earliest of this new round of fin flow started with $C, and early sweepers are looking very comfy:",2017-08-04T18:14:23Z,91047989,Bullish,C,SangLucci
Bryan Brain,$FB $AAPL $SPY $QQQ $XLK When the market stops moving up and starts moving sideways the path of least resistance is down!,2017-08-04T18:14:26Z,91047998,Bearish,AAPL,bryanbrain
john,"$SNAP LMAO $GOOGL building their own platform. Why buy bad debt when you&#39;re $GOOGL and you can build your own FB is doing it, well GOOGL too",2017-08-04T18:14:37Z,91048040,Bearish,GOOGL,JWW_PTG
Nevil Longbottom,$ATVI I used to play a lot of Hearthstone and Call of Duty. but have since gravitated to MOBAs.,2017-08-04T18:15:12Z,91048154,Bullish,ATVI,SlyGains
Vania,$s will it be $100+ or $200+ if a proposal comes from any of its boy friends ?! $t $tmus $vz $amzn $goog $aapl now $fb joined the list too?!,2017-08-04T18:15:15Z,91048161,Bullish,FB,VaniaK
Gecko172,$DIS Here comes the rug pull...,2017-08-04T18:15:16Z,91048165,Bearish,DIS,Gecko172
exaktohMundo,$BABA &gt;&gt;&gt; $BZUN $$$ https://on.rt.com/8jkl,2017-08-04T18:15:54Z,91048279,Bullish,BABA,exaktohMundo
Eric Smallowitz,"Potential Partners for $OPY Wealth biz -- $AMP $SF $RJF $EVR $LTS $FRC $LUK Janney(private), too many small players to name. Deals will cont",2017-08-04T18:17:02Z,91048515,Bullish,AMP,sherowcap
sidij,"$TEVA They try to blame poor results on market, but WE ALL KNOW they overpaid for $40B $AGN acquisition right? 6B impairment lol",2017-08-04T18:18:56Z,91048885,Bearish,AGN,sidij
Dee,$F Have you driven a FORD lately?  God Bless America.,2017-08-04T18:19:05Z,91048909,Bullish,F,dee95
rahagar,@paradise1120 $BX distribution data,2017-08-04T18:19:51Z,91049017,Bullish,BX,rahagar
baytrader,$AMD $GS and seem analyst hold $INTC or have options to buy $AMD @ 11 so they keep saying $11 Goldman can excerside 20 million options @ 11,2017-08-04T18:20:53Z,91049160,Bullish,GS,baytarder
Institutional Options Analyst,$fb holding well..told you sept 170 calls 4000 calls block added ystrday,2017-08-04T18:22:49Z,91049499,Bullish,FB,Institutional_Volume
Sridhar Jajoo,$AAPL give qualcomm their money,2017-08-04T18:24:58Z,91049856,Bearish,AAPL,sridharjajoo
Maurice,$MAR bullish Aug11w 105/107c spreads hit + heavy Aug 97P sellers ahead of E/R $WYN $HLT also beat handily,2017-08-04T18:25:20Z,91049920,Bullish,HLT,wallthestreets82
Cboz76_aka Mr. YOLO,$HD I got my 👀👀 on you...holding 8/18 155 calls and up $150.  Holding up to ER!,2017-08-04T18:25:52Z,91050038,Bullish,HD,Cboz76akaMrYOLO
Chris Varick,$CI WTF? Is today Opposite Day? Yelp up CI &amp; ATVI down.,2017-08-04T18:25:55Z,91050047,Bullish,CI,fetalposition
LouisWinthorpe,$ATVI anyone think this can hit 65 before Sept. 15? Asking for a friend,2017-08-04T18:27:04Z,91050283,Bullish,ATVI,LouisWinthorpe
J H,$ATVI This rebound has been absolutely glorious so far after picking up more shares during the dip. Here&#39;s to $65 a share and beyond.,2017-08-04T18:28:35Z,91050566,Bullish,ATVI,texastrader210
tarantino,$BABA little Green @ end of day would be bababastic. Have a good weekend long share holders,2017-08-04T18:28:59Z,91050664,Bullish,BABA,tarantino
ARTURO GUZMAN,$SNAP IF $GOOGL AND THEIR OWN START UP = 25% SUCESS,2017-08-04T18:30:58Z,91051018,Bullish,GOOGL,artguz
Joel,"$NAK 2B+ is the low end. Surprised at $ADSK their products suck, AutoCrap Civil 3D blows, crashes on me everyday, save every 5 secs or lose",2017-08-04T18:31:28Z,91051100,Bullish,ADSK,atvjoel
Kirk Fogarty,$ATVI Notice how the guy who said he&#39;s shorting just disappears?,2017-08-04T18:31:47Z,91051165,Bullish,ATVI,kslice
Joel,"$ADSK Autocrap products SUCK, surprised this stock is doing so well.",2017-08-04T18:33:04Z,91051406,Bearish,ADSK,atvjoel
aenathema,$ATVI I like the Starcraft remastered ad to the left of my post on Stocktwits.,2017-08-04T18:34:05Z,91051568,Bullish,ATVI,aenathema
Trebaxiet,$ATVI This is a quality stock! Just like their games ...,2017-08-04T18:34:16Z,91051587,Bullish,ATVI,trebaxiet
Traderboy,$GOOGL just continue selling into it .. next week under 900,2017-08-04T18:34:48Z,91051695,Bearish,GOOGL,200pips
